date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:05	9232/9232	---M--	200	added ('OK')	font/woff	date:Wed,%2030%20May%202018%2006:48:32%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/fonts/Flaticon.woff	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/fonts/Flaticon.woff	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/flaticon.css)
11:00:06	378215/378215	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2030%20May%202018%2006:48:28%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/fonts/fa-solid-900.svg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/fonts/fa-solid-900.svg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/fontawesome-all.min.css)
11:00:06	14628/14628	---M--	200	added ('OK')	font/ttf	date:Wed,%2030%20May%202018%2006:48:32%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/fonts/Flaticon.ttf	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/fonts/Flaticon.ttf	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/flaticon.css)
11:00:08	95852/95852	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2030%20May%202018%2006:48:32%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/fonts/Flaticon.svg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/fonts/Flaticon.svg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/flaticon.css)
11:00:10	14806/14806	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2030%20May%202018%2006:48:30%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/fonts/Flaticon.eot?	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/fonts/Flaticond41d.eot	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/flaticon.css)
11:00:10	42443/42443	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Jan%202022%2010:00:12%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/owl.video.play.png	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/css/owl.video.play.9a.delayed	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/owl.carousel.min.css)
11:00:13	72933/72933	---M--	200	added ('OK')	image/png	date:Wed,%2030%20May%202018%2006:20:50%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home1/welcome-banner.png	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home1/welcome-banner.png	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:13	86418/86418	---M--	200	added ('OK')	image/gif	date:Wed,%2030%20May%202018%2006:18:30%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/loader.gif	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/loader.gif	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:14	3922/3922	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:20:14%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home1/how-work-bg.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home1/how-work-bg.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:15	52003/52003	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:20:14%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home1/how-we-banner.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home1/how-we-banner.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:18	622/622	---M--	200	added ('OK')	image/png	date:Wed,%2030%20May%202018%2006:20:52%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/arrow-1.png	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/arrow-1.png	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:20	318967/318967	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:20:50%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home1/testimonial-bg.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home1/testimonial-bg.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:20	624/624	---M--	200	added ('OK')	image/png	date:Wed,%2030%20May%202018%2006:20:52%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/arrow-2.png	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/arrow-2.png	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:21	197764/197764	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:20:14%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home1/counter-bg.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home1/counter-bg.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:24	214131/214131	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:04%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/counter-bg.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/counter-bg.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:25	138664/138664	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:02%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/consultant-bg.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/consultant-bg.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:26	86373/86373	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:18:34%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/about/breadcumb-bg.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/about/breadcumb-bg.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:26	87157/87157	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:10%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/footer-bg.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/footer-bg.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:34	118742/118742	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:28%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home5/slider-1.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home5/slider-1.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:35	199199/199199	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:06%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/slider-3.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/slider-3.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/02_index-2.html)
11:00:36	103368/103368	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:06%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/slider-2.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/slider-2.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/02_index-2.html)
11:00:38	181725/181725	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:18:36%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/about/video-bg.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/about/video-bg.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/css/style.css)
11:00:38	40801/40801	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:20:54%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/case-1.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/case-1.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/02_index-2.html)
11:00:39	127980/127980	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:04%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/slider-1.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/slider-1.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/02_index-2.html)
11:00:41	31368/31368	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:20:54%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/case-2.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/case-2.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/02_index-2.html)
11:00:41	22327/22327	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:20:56%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/case-3.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home2/case-3.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/02_index-2.html)
11:00:43	1318/1318	---M--	200	added ('OK')	image/png	date:Wed,%2030%20May%202018%2006:21:10%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/logo.png	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/logo.png	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/03_index-3.html)
11:00:46	117351/117351	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:14%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/slider-3.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/slider-3.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/03_index-3.html)
11:00:47	110446/110446	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:12%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/slider-2.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/slider-2.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/03_index-3.html)
11:00:48	42225/42225	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:14%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/top-consultant-1.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/top-consultant-1.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/03_index-3.html)
11:00:50	110206/110206	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:12%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/slider-1.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/slider-1.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/03_index-3.html)
11:00:51	41336/41336	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:14%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/top-consultant-2.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/top-consultant-2.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/03_index-3.html)
11:00:51	33363/33363	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:18%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/top-consultant-4.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/top-consultant-4.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/03_index-3.html)
11:01:02	19542/19542	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:16%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/top-consultant-5.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/top-consultant-5.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/03_index-3.html)
11:01:04	26976/26976	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:18%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/top-consultant-6.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home3/top-consultant-6.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/03_index-3.html)
11:01:08	99754/99754	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:22%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home4/slider-2.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home4/slider-2.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/23_index-4.html)
11:01:09	94148/94148	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:22%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home4/slider-1.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home4/slider-1.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/23_index-4.html)
11:01:09	2814/2814	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2030%20May%202018%2006:48:34%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/js/animated.headline.min.js	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/js/animated.headline.min.js	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/24_index-5.html)
11:01:13	190269/190269	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:21:26%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home4/slider-3.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home4/slider-3.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/23_index-4.html)
11:01:16	58186/58186	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:18:34%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/about/tab-banner.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/about/tab-banner.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/04_about.html)
11:01:18	34880/34880	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:20:36%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home1/service-6.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/home1/service-6.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/05_service.html)
11:01:19	35111/35111	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:22:10%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/details-banner.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/details-banner.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/06_service-details.html)
11:01:19	21351/21351	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:22:08%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/case-1.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/case-1.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/06_service-details.html)
11:01:21	24539/24539	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:22:08%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/case-2.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/case-2.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/06_service-details.html)
11:01:22	17935/17935	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:22:10%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/case-3.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/case-3.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/06_service-details.html)
11:01:22	6189/6189	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:22:12%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/f-case-1.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/f-case-1.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/06_service-details.html)
11:01:23	6357/6357	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:22:12%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/f-case-2.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/f-case-2.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/06_service-details.html)
11:01:24	6677/6677	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:22:12%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/f-case-3.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/service/f-case-3.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/06_service-details.html)
11:01:29	43960/43960	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:16%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-1.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-1.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/07_case-study.html)
11:01:32	45817/45817	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:16%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-2.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-2.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/07_case-study.html)
11:01:34	35101/35101	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:20%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-3.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-3.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/07_case-study.html)
11:01:37	57877/57877	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:18%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-4.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-4.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/07_case-study.html)
11:01:45	26712/26712	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:22%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-5.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-5.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/07_case-study.html)
11:01:46	36322/36322	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:24%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-6.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-6.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/07_case-study.html)
11:01:47	32763/32763	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:24%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-7.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-7.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/07_case-study.html)
11:01:50	27690/27690	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:26%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-9.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-9.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/07_case-study.html)
11:01:50	55639/55639	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:26%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-8.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/case-8.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/07_case-study.html)
11:01:52	36651/36651	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:28%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/video-banner.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/video-banner.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/08_case-details.html)
11:01:54	45125/45125	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:28%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/details-banner.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/case-study/details-banner.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/08_case-details.html)
11:01:57	37258/37258	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:40%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/grid-1.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/grid-1.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
11:01:59	34350/34350	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:42%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/grid-2.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/grid-2.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
11:02:01	36892/36892	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:42%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/grid-3.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/grid-3.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
11:02:03	52356/52356	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:44%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/grid-4.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/grid-4.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
11:02:04	37258/37258	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:52%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-n-1.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-n-1.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
11:02:05	56509/56509	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:44%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/grid-5.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/grid-5.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
11:02:05	38385/38385	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:48%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-l-1.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-l-1.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
11:02:14	38290/38290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:56%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-n-4.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-n-4.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
11:02:15	52123/52123	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:56%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-n-2.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-n-2.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
11:02:16	60786/60786	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:44%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/grid-6.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/grid-6.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
11:02:19	59382/59382	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:58%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-n-5.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-n-5.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
11:02:21	37063/37063	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:56%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-n-3.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-n-3.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
11:02:22	60655/60655	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20May%202018%2006:19:50%20GMT	https://pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-l-2.jpg	documents/clover/pluginspoint.com/demo/consult-vita-preview/consult-vita/img/gallery/masonary-l-2.jpg	(from https://pluginspoint.com/demo/consult-vita-preview/consult-vita/42_shortcode-galleries.html)
